y_true,y_score,subject
1.0,0.97862816,x08
1.0,0.9848199,x08
1.0,0.9777425,x08
1.0,0.97989094,x08
1.0,0.98833966,x08
1.0,0.98495215,x08
1.0,0.9607185,x08
0.0,0.5602974,x08
0.0,0.20288463,x08
0.0,0.040452782,x08
0.0,0.023161046,x08
0.0,0.12111403,x08
0.0,0.09068931,x08
1.0,0.2943792,x08
0.0,0.85463285,x08
1.0,0.8949395,x08
1.0,0.8928544,x08
1.0,0.9337395,x08
1.0,0.9717649,x08
1.0,0.97682536,x08
1.0,0.97207606,x08
1.0,0.9804613,x08
1.0,0.99010676,x08
1.0,0.97390634,x08
1.0,0.97813797,x08
1.0,0.9676501,x08
1.0,0.9786089,x08
1.0,0.9751428,x08
1.0,0.9844663,x08
1.0,0.9825848,x08
1.0,0.9776569,x08
1.0,0.9612594,x08
1.0,0.89413327,x08
1.0,0.9045929,x08
1.0,0.915148,x08
1.0,0.9485677,x08
1.0,0.95672894,x08
1.0,0.9786027,x08
1.0,0.9752475,x08
1.0,0.981265,x08
1.0,0.9816049,x08
1.0,0.97654974,x08
1.0,0.96818626,x08
1.0,0.97466284,x08
1.0,0.9816228,x08
1.0,0.9785084,x08
1.0,0.9792931,x08
1.0,0.9877715,x08
1.0,0.9807961,x08
1.0,0.9728449,x08
1.0,0.9576404,x08
1.0,0.96228206,x08
1.0,0.9435285,x08
1.0,0.9557035,x08
1.0,0.9437023,x08
1.0,0.94733727,x08
1.0,0.9502505,x08
1.0,0.88846356,x08
1.0,0.9436308,x08
1.0,0.93386585,x08
1.0,0.91782206,x08
1.0,0.88406646,x08
1.0,0.91861635,x08
1.0,0.9201829,x08
1.0,0.8927947,x08
1.0,0.8892922,x08
1.0,0.95743775,x08
1.0,0.945661,x08
1.0,0.9585458,x08
1.0,0.95230734,x08
1.0,0.9700781,x08
1.0,0.9649375,x08
1.0,0.96890956,x08
1.0,0.9841292,x08
1.0,0.98629284,x08
1.0,0.97800523,x08
1.0,0.98233503,x08
1.0,0.9600454,x08
1.0,0.94897544,x08
1.0,0.969516,x08
1.0,0.9307614,x08
1.0,0.9694169,x08
1.0,0.9797713,x08
1.0,0.97653884,x08
1.0,0.9603056,x08
1.0,0.96433264,x08
1.0,0.9695081,x08
1.0,0.92214566,x08
1.0,0.7921878,x08
1.0,0.8266234,x08
1.0,0.95927626,x08
1.0,0.9709485,x08
1.0,0.98164374,x08
1.0,0.99225086,x08
1.0,0.9889748,x08
1.0,0.970922,x08
1.0,0.89052546,x08
1.0,0.96213967,x08
1.0,0.85591435,x08
1.0,0.9085621,x08
1.0,0.987122,x08
1.0,0.9921004,x08
1.0,0.9895369,x08
1.0,0.9912499,x08
1.0,0.98734194,x08
1.0,0.97023374,x08
1.0,0.95440054,x08
1.0,0.9636604,x08
1.0,0.94814676,x08
1.0,0.97838986,x08
1.0,0.9718598,x08
1.0,0.9751111,x08
1.0,0.9680977,x08
1.0,0.37883785,x08
1.0,0.34199175,x08
1.0,0.26578873,x08
0.0,0.21815306,x08
0.0,0.1852642,x08
0.0,0.19721496,x08
0.0,0.4602699,x08
0.0,0.28903237,x08
0.0,0.3570585,x08
0.0,0.09750749,x08
0.0,0.07355896,x08
0.0,0.18705979,x08
0.0,0.05774886,x08
0.0,0.15808609,x08
0.0,0.2824889,x08
0.0,0.43811166,x08
0.0,0.29566345,x08
0.0,0.30704257,x08
0.0,0.25565097,x08
0.0,0.3295323,x08
0.0,0.10158364,x08
0.0,0.025200795,x08
0.0,0.3399254,x08
0.0,0.36433235,x08
0.0,0.20379347,x08
0.0,0.37145072,x08
0.0,0.5271186,x08
0.0,0.6543225,x08
0.0,0.4838369,x08
0.0,0.4378063,x08
0.0,0.47452995,x08
0.0,0.3957258,x08
0.0,0.3580787,x08
0.0,0.5137995,x08
0.0,0.49447536,x08
0.0,0.44731858,x08
0.0,0.18135446,x08
0.0,0.12541357,x08
0.0,0.3494198,x08
0.0,0.055593465,x08
0.0,0.23094907,x08
0.0,0.43476167,x08
0.0,0.17401057,x08
0.0,0.2450129,x08
0.0,0.27319166,x08
0.0,0.44778758,x08
0.0,0.20678627,x08
0.0,0.23551695,x08
0.0,0.32789457,x08
0.0,0.14065608,x08
0.0,0.049673453,x08
0.0,0.14188476,x08
0.0,0.19554612,x08
0.0,0.30252036,x08
0.0,0.32695067,x08
0.0,0.33162513,x08
0.0,0.33492133,x08
0.0,0.47746783,x08
0.0,0.48595658,x08
0.0,0.2986174,x08
0.0,0.29346994,x08
0.0,0.010541502,x08
0.0,0.023026226,x08
0.0,0.012308918,x08
0.0,0.007978698,x08
0.0,0.011055339,x08
0.0,0.0061050225,x08
0.0,0.0022958335,x08
0.0,0.005811068,x08
0.0,0.0075893346,x08
0.0,0.0023034948,x08
0.0,0.0009163504,x08
0.0,0.0005909867,x08
0.0,0.0005516623,x08
0.0,0.000449093,x08
0.0,0.0012447567,x08
0.0,0.0046644052,x08
0.0,0.0015167162,x08
0.0,0.005883578,x08
0.0,0.002627087,x08
0.0,0.0045795925,x08
0.0,0.03726881,x08
0.0,0.046298157,x08
0.0,0.08103047,x08
0.0,0.049174234,x08
0.0,0.015891515,x08
0.0,0.047295347,x08
0.0,0.013968655,x08
0.0,0.016375314,x08
0.0,0.0025500534,x08
0.0,0.15707733,x08
0.0,0.24575362,x08
0.0,0.5153784,x08
1.0,0.6958684,x08
1.0,0.74403465,x08
1.0,0.98579293,x08
1.0,0.98472655,x08
1.0,0.9713776,x08
1.0,0.99000645,x08
1.0,0.989403,x08
1.0,0.98123115,x08
1.0,0.97289884,x08
1.0,0.97710776,x08
1.0,0.97396696,x08
1.0,0.98002934,x08
1.0,0.9834921,x08
1.0,0.98725116,x08
1.0,0.9886572,x08
1.0,0.9878633,x08
1.0,0.9825759,x08
1.0,0.98765135,x08
1.0,0.989099,x08
1.0,0.9843215,x08
1.0,0.9861973,x08
1.0,0.987992,x08
1.0,0.98347485,x08
1.0,0.9602939,x08
1.0,0.975904,x08
1.0,0.9830941,x08
1.0,0.98811454,x08
1.0,0.9785251,x08
1.0,0.45474353,x08
1.0,0.35129383,x08
1.0,0.31880617,x08
1.0,0.308676,x08
1.0,0.3099426,x08
1.0,0.8818777,x08
1.0,0.9779349,x08
1.0,0.9722506,x08
1.0,0.98551834,x08
1.0,0.3580816,x08
1.0,0.46167526,x08
1.0,0.3824074,x08
1.0,0.2986541,x08
0.0,0.32793644,x08
0.0,0.7834099,x08
0.0,0.6152407,x08
1.0,0.71831244,x08
0.0,0.67031705,x08
0.0,0.7365754,x08
0.0,0.7554589,x08
0.0,0.5675851,x08
0.0,0.4012809,x08
0.0,0.08997439,x08
0.0,0.16898468,x08
0.0,0.15123665,x08
0.0,0.17096454,x08
0.0,0.10742068,x08
0.0,0.12797806,x08
0.0,0.11371616,x08
0.0,0.2050851,x08
0.0,0.26936373,x08
0.0,0.44532472,x08
0.0,0.50003,x08
0.0,0.017452367,x08
0.0,0.22738816,x08
0.0,0.27677596,x08
0.0,0.33035296,x08
0.0,0.30405754,x08
0.0,0.13859479,x08
0.0,0.052663505,x08
0.0,0.005447133,x08
0.0,0.018037498,x08
0.0,0.42693174,x08
0.0,0.2667669,x08
0.0,0.20656984,x08
0.0,0.21887976,x08
0.0,0.31978515,x08
0.0,0.27594417,x08
0.0,0.2178058,x08
0.0,0.09964331,x08
0.0,0.27221677,x08
0.0,0.11190487,x08
0.0,0.06751819,x08
0.0,0.083987296,x08
0.0,0.20696169,x08
0.0,0.29045835,x08
0.0,0.4362026,x08
0.0,0.6133433,x08
0.0,0.39926475,x08
0.0,0.24140708,x08
0.0,0.29514092,x08
0.0,0.458202,x08
1.0,0.84814286,x08
1.0,0.88981336,x08
1.0,0.9898559,x08
1.0,0.9904743,x08
1.0,0.9946861,x08
1.0,0.9872163,x08
1.0,0.98460025,x08
1.0,0.98463887,x08
1.0,0.9889114,x08
1.0,0.9864335,x08
1.0,0.9928046,x08
1.0,0.9847986,x08
1.0,0.96537703,x08
0.0,0.8763711,x08
1.0,0.8289405,x08
1.0,0.867028,x08
1.0,0.96707714,x08
1.0,0.9826241,x08
1.0,0.98783803,x08
1.0,0.9948166,x08
1.0,0.9959525,x08
1.0,0.99405307,x08
1.0,0.99132675,x08
1.0,0.98417467,x08
1.0,0.9876747,x08
1.0,0.97922474,x08
1.0,0.9768316,x08
1.0,0.97531325,x08
1.0,0.98856467,x08
1.0,0.99024194,x08
1.0,0.98604506,x08
1.0,0.99390393,x08
1.0,0.9904517,x08
1.0,0.9767667,x08
1.0,0.97468764,x08
1.0,0.966262,x08
1.0,0.9635982,x08
1.0,0.9488604,x08
1.0,0.9727225,x08
1.0,0.9710987,x08
1.0,0.9291518,x08
1.0,0.9410518,x08
1.0,0.98763174,x08
1.0,0.99604625,x08
1.0,0.9976115,x08
1.0,0.9888283,x08
1.0,0.99098736,x08
1.0,0.9923672,x08
1.0,0.9902311,x08
1.0,0.9905059,x08
1.0,0.99094146,x08
1.0,0.98611975,x08
1.0,0.9628357,x08
1.0,0.9740562,x08
1.0,0.9773079,x08
1.0,0.9825335,x08
1.0,0.9860887,x08
1.0,0.97779274,x08
1.0,0.9694295,x08
1.0,0.9673863,x08
1.0,0.97840387,x08
1.0,0.9728856,x08
1.0,0.9612561,x08
1.0,0.9977824,x08
1.0,0.9947454,x08
1.0,0.9925162,x08
1.0,0.9940467,x08
1.0,0.98793155,x08
1.0,0.9867693,x08
1.0,0.9449163,x08
1.0,0.95945764,x08
1.0,0.9231843,x08
1.0,0.92237353,x08
1.0,0.9677693,x08
1.0,0.9809337,x08
1.0,0.9777443,x08
1.0,0.98155344,x08
1.0,0.95746255,x08
1.0,0.96642804,x08
1.0,0.98261535,x08
1.0,0.97502714,x08
1.0,0.98397845,x08
1.0,0.9696917,x08
1.0,0.985805,x08
1.0,0.97597265,x08
1.0,0.98045105,x08
1.0,0.96163625,x08
1.0,0.98522377,x08
1.0,0.990615,x08
1.0,0.9846847,x08
1.0,0.9885926,x08
1.0,0.99136275,x08
1.0,0.9942615,x08
1.0,0.993853,x08
1.0,0.9941888,x08
1.0,0.9932348,x08
1.0,0.99430966,x08
1.0,0.98828596,x08
1.0,0.9923701,x08
1.0,0.986148,x08
1.0,0.9893552,x08
1.0,0.9844289,x08
1.0,0.99132276,x08
1.0,0.9892595,x08
1.0,0.9906108,x08
1.0,0.9930137,x08
1.0,0.992859,x08
1.0,0.99284726,x08
1.0,0.993971,x08
1.0,0.9895522,x08
1.0,0.98900324,x08
1.0,0.9902074,x08
1.0,0.995233,x08
1.0,0.98789215,x08
1.0,0.9872887,x08
1.0,0.98548186,x08
1.0,0.7918508,x08
1.0,0.74178857,x08
1.0,0.7451479,x08
1.0,0.7297641,x08
1.0,0.6947329,x08
1.0,0.93461925,x08
1.0,0.9725543,x08
1.0,0.9853292,x08
1.0,0.9868399,x08
1.0,0.9876017,x08
1.0,0.98316157,x08
1.0,0.9867713,x08
1.0,0.98579466,x08
1.0,0.9807669,x08
0.0,0.92025316,x08
1.0,0.74684,x08
1.0,0.80402726,x08
0.0,0.7940352,x08
1.0,0.8166384,x08
1.0,0.9180036,x08
1.0,0.9545895,x08
1.0,0.97835505,x08
1.0,0.98169255,x08
1.0,0.7758558,x08
1.0,0.7618136,x08
1.0,0.6515709,x08
0.0,0.61384743,x08
0.0,0.43887806,x08
1.0,0.4961398,x08
1.0,0.8994595,x08
1.0,0.95321095,x08
1.0,0.9577026,x08
1.0,0.977505,x08
1.0,0.9451906,x08
1.0,0.89265203,x08
1.0,0.85420585,x08
1.0,0.66866165,x08
1.0,0.6494191,x08
1.0,0.81171817,x08
1.0,0.65191513,x08
1.0,0.35918763,x08
1.0,0.55682707,x08
0.0,0.4035858,x08
0.0,0.5789524,x08
0.0,0.308071,x08
0.0,0.29190448,x08
0.0,0.44799834,x08
0.0,0.62624216,x08
0.0,0.7906847,x08
1.0,0.7125827,x08
0.0,0.3975043,x11
0.0,0.34991246,x11
0.0,0.23053767,x11
0.0,0.26503158,x11
0.0,0.1976911,x11
0.0,0.26539344,x11
0.0,0.28255484,x11
0.0,0.15246703,x11
0.0,0.2013064,x11
0.0,0.21288617,x11
0.0,0.19891155,x11
0.0,0.13129497,x11
0.0,0.24205923,x11
0.0,0.15063134,x11
0.0,0.21837932,x11
0.0,0.27602598,x11
0.0,0.45715186,x11
0.0,0.5438768,x11
0.0,0.45652556,x11
0.0,0.4018961,x11
0.0,0.29410475,x11
0.0,0.20201963,x11
0.0,0.21204676,x11
0.0,0.22091289,x11
0.0,0.026976302,x11
0.0,0.13593844,x11
0.0,0.14913122,x11
0.0,0.1178684,x11
0.0,0.10452755,x11
0.0,0.04633259,x11
0.0,0.024636794,x11
0.0,0.082423665,x11
0.0,0.12445879,x11
0.0,0.15521856,x11
0.0,0.2235034,x11
0.0,0.24473324,x11
0.0,0.26147512,x11
0.0,0.17970555,x11
0.0,0.18758252,x11
0.0,0.13004039,x11
0.0,0.08466868,x11
0.0,0.024258032,x11
0.0,0.23066662,x11
0.0,0.12760314,x11
0.0,0.061117787,x11
0.0,0.084233254,x11
0.0,0.10959479,x11
0.0,0.043181278,x11
0.0,0.08547835,x11
0.0,0.124736585,x11
0.0,0.10132922,x11
0.0,0.09207446,x11
0.0,0.11881344,x11
0.0,0.09209821,x11
0.0,0.22259082,x11
0.0,0.308716,x11
0.0,0.4416186,x11
0.0,0.4445747,x11
0.0,0.30415756,x11
0.0,0.14978245,x11
0.0,0.18073712,x11
0.0,0.21793151,x11
0.0,0.1619691,x11
0.0,0.14675663,x11
0.0,0.18566196,x11
0.0,0.20777969,x11
0.0,0.12647197,x11
0.0,0.0077495067,x11
0.0,0.008283024,x11
0.0,0.018000793,x11
0.0,0.028330674,x11
0.0,0.13032395,x11
0.0,0.05418433,x11
0.0,0.114368,x11
0.0,0.09707271,x11
0.0,0.07626469,x11
0.0,0.08221262,x11
0.0,0.12535466,x11
0.0,0.0775112,x11
0.0,0.14156105,x11
0.0,0.1515775,x11
0.0,0.108090796,x11
0.0,0.12737803,x11
0.0,0.15877724,x11
0.0,0.07514581,x11
0.0,0.111142896,x11
0.0,0.2177816,x11
0.0,0.23313384,x11
0.0,0.39643306,x11
0.0,0.39808682,x11
0.0,0.46984115,x11
0.0,0.28537032,x11
0.0,0.32790363,x11
0.0,0.35812095,x11
0.0,0.3316916,x11
0.0,0.18940598,x11
0.0,0.134987,x11
0.0,0.27733347,x11
0.0,0.08918866,x11
0.0,0.19052699,x11
0.0,0.13742177,x11
0.0,0.15503895,x11
0.0,0.082635656,x11
0.0,0.06462955,x11
0.0,0.24401556,x11
0.0,0.22476688,x11
0.0,0.14424866,x11
0.0,0.22717504,x11
0.0,0.20869811,x11
0.0,0.17065333,x11
0.0,0.27835175,x11
0.0,0.42011926,x11
0.0,0.30691463,x11
0.0,0.36588314,x11
1.0,0.3634422,x11
0.0,0.38362506,x11
0.0,0.3366351,x11
0.0,0.52809525,x11
0.0,0.48705164,x11
0.0,0.4153215,x11
0.0,0.28726563,x11
0.0,0.22109847,x11
0.0,0.26399976,x11
0.0,0.17206173,x11
0.0,0.28430927,x11
0.0,0.371246,x11
0.0,0.3394251,x11
0.0,0.21773764,x11
0.0,0.14504617,x11
1.0,0.16015622,x11
0.0,0.17355478,x11
0.0,0.4122741,x11
0.0,0.26227292,x11
0.0,0.4688941,x11
0.0,0.66990167,x11
0.0,0.5441989,x11
0.0,0.5802689,x11
0.0,0.4347056,x11
0.0,0.20576629,x11
0.0,0.08589064,x11
0.0,0.2322955,x11
0.0,0.2295663,x11
0.0,0.080137126,x11
0.0,0.18822351,x11
0.0,0.18837294,x11
0.0,0.23686811,x11
0.0,0.1546784,x11
0.0,0.12003743,x11
0.0,0.09289422,x11
0.0,0.08990222,x11
0.0,0.14877407,x11
0.0,0.23394011,x11
0.0,0.22669989,x11
0.0,0.4769048,x11
0.0,0.19324873,x11
0.0,0.27659896,x11
0.0,0.23438738,x11
0.0,0.15964457,x11
0.0,0.45468944,x11
0.0,0.46379563,x11
0.0,0.4038912,x11
0.0,0.47767192,x11
0.0,0.4219656,x11
0.0,0.5080534,x11
0.0,0.39227387,x11
0.0,0.42151153,x11
0.0,0.22865659,x11
0.0,0.21561818,x11
0.0,0.23313868,x11
0.0,0.2797246,x11
0.0,0.27074116,x11
0.0,0.40185562,x11
0.0,0.46887836,x11
0.0,0.42728403,x11
0.0,0.45701742,x11
0.0,0.46686107,x11
0.0,0.2906277,x11
0.0,0.41043022,x11
0.0,0.50499666,x11
0.0,0.5145823,x11
0.0,0.61225015,x11
0.0,0.6331893,x11
0.0,0.55926174,x11
1.0,0.6810617,x11
1.0,0.73548317,x11
1.0,0.54320014,x11
1.0,0.5258018,x11
0.0,0.65333706,x11
0.0,0.43635198,x11
0.0,0.39726397,x11
0.0,0.57150686,x11
0.0,0.5121027,x11
0.0,0.2262223,x11
0.0,0.28950378,x11
0.0,0.13260871,x11
0.0,0.14632747,x11
0.0,0.16228883,x11
0.0,0.14495304,x11
0.0,0.21151687,x11
0.0,0.19651456,x11
0.0,0.25430128,x11
0.0,0.28608608,x11
0.0,0.31178662,x11
0.0,0.37936273,x11
0.0,0.42419827,x11
0.0,0.4027278,x11
0.0,0.47621107,x11
0.0,0.4174858,x11
0.0,0.23515667,x11
0.0,0.20442937,x11
0.0,0.14776433,x11
0.0,0.2111482,x11
0.0,0.022172945,x11
0.0,0.039036214,x11
0.0,0.010156059,x11
0.0,0.023586016,x11
0.0,0.031887334,x11
0.0,0.032047328,x11
0.0,0.23868604,x11
0.0,0.27141437,x11
0.0,0.42831728,x11
0.0,0.4583195,x11
0.0,0.46403402,x11
0.0,0.45863676,x11
0.0,0.36051688,x11
0.0,0.38944098,x11
0.0,0.5086445,x11
0.0,0.24604784,x11
0.0,0.46521762,x11
0.0,0.4071975,x11
0.0,0.44971836,x11
0.0,0.6023051,x11
0.0,0.5026172,x11
0.0,0.01447044,x11
0.0,0.012773431,x11
0.0,0.055859648,x11
0.0,0.08674344,x11
0.0,0.44301346,x11
0.0,0.38831076,x11
0.0,0.40497378,x11
0.0,0.52174616,x11
0.0,0.56416744,x11
0.0,0.5394998,x11
0.0,0.02920379,x11
0.0,0.5872281,x11
0.0,0.64524615,x11
0.0,0.46198925,x11
0.0,0.34785017,x11
0.0,0.34166726,x11
0.0,0.34338668,x11
0.0,0.22109891,x11
0.0,0.2632103,x11
1.0,0.19503628,x11
0.0,0.23831062,x11
0.0,0.14471094,x11
0.0,0.023806587,x11
0.0,0.011478748,x11
0.0,0.011216894,x11
0.0,0.042528037,x11
0.0,0.09435549,x11
0.0,0.13065013,x11
0.0,0.21586043,x11
0.0,0.2348571,x11
0.0,0.020074837,x11
0.0,0.015715064,x11
0.0,0.046702888,x11
0.0,0.09749298,x11
0.0,0.042847544,x11
0.0,0.03538055,x11
0.0,0.039999634,x11
0.0,0.015674341,x11
0.0,0.01532775,x11
0.0,0.008066118,x11
0.0,0.002826549,x11
0.0,0.002343886,x11
0.0,0.015758328,x11
0.0,0.01482164,x11
0.0,0.029096235,x11
0.0,0.048982218,x11
0.0,0.009641248,x11
0.0,0.007829107,x11
0.0,0.016425867,x11
0.0,0.033846047,x11
0.0,0.017095443,x11
0.0,0.02148555,x11
0.0,0.018071912,x11
0.0,0.02527617,x11
0.0,0.032879125,x11
0.0,0.041107614,x11
0.0,0.023349175,x11
0.0,0.01244197,x11
0.0,0.008460015,x11
0.0,0.008705025,x11
0.0,0.0081866365,x11
0.0,0.010417664,x11
0.0,0.020028006,x11
0.0,0.030212464,x11
0.0,0.010002237,x11
0.0,0.0046038087,x11
0.0,0.0005071633,x11
0.0,0.0007535579,x11
0.0,0.015136245,x11
0.0,0.018333787,x11
0.0,0.058118287,x11
0.0,0.05161072,x11
0.0,0.044117138,x11
0.0,0.0053803297,x11
0.0,0.004850821,x11
0.0,0.0111123,x11
0.0,0.010103135,x11
0.0,0.00945013,x11
0.0,0.017156847,x11
0.0,0.046500795,x11
0.0,0.06523636,x11
0.0,0.2552699,x11
0.0,0.33635718,x11
0.0,0.1932368,x11
0.0,0.09729298,x11
0.0,0.07891842,x11
0.0,0.08853598,x11
0.0,0.05802668,x11
0.0,0.17616108,x11
0.0,0.22098684,x11
0.0,0.42494664,x11
0.0,0.3313872,x11
0.0,0.2737152,x11
0.0,0.29881075,x11
0.0,0.25516054,x11
0.0,0.19974054,x11
0.0,0.21094723,x11
0.0,0.16542912,x11
0.0,0.17092259,x11
0.0,0.14800185,x11
0.0,0.22066155,x11
0.0,0.21923816,x11
0.0,0.20667821,x11
0.0,0.24900815,x11
0.0,0.14867662,x11
0.0,0.11308943,x11
0.0,0.13058826,x11
0.0,0.10417694,x11
0.0,0.16820556,x11
0.0,0.14652753,x11
0.0,0.09060149,x11
0.0,0.1267277,x11
0.0,0.10556534,x11
0.0,0.13898171,x11
0.0,0.21907058,x11
0.0,0.2771846,x11
0.0,0.05911624,x11
0.0,0.21480665,x11
0.0,0.26223975,x11
0.0,0.11372346,x11
0.0,0.18730445,x11
0.0,0.41090664,x11
0.0,0.39392322,x11
0.0,0.4320647,x11
0.0,0.47334936,x11
0.0,0.39717945,x11
0.0,0.32095802,x11
0.0,0.09016836,x11
0.0,0.07673125,x11
0.0,0.08788622,x11
0.0,0.11535391,x11
0.0,0.26868388,x11
0.0,0.32163116,x11
0.0,0.2401971,x11
0.0,0.17219833,x11
0.0,0.16005127,x11
0.0,0.32607907,x11
0.0,0.21371852,x11
0.0,0.17873941,x11
0.0,0.09445898,x11
0.0,0.12989217,x11
0.0,0.14536613,x11
0.0,0.12367315,x11
0.0,0.13941693,x11
0.0,0.2514058,x11
0.0,0.44851705,x11
0.0,0.24981247,x11
0.0,0.3514428,x11
0.0,0.33894593,x11
0.0,0.19079483,x11
0.0,0.32918295,x11
0.0,0.46186444,x11
0.0,0.36769137,x11
0.0,0.3013077,x11
0.0,0.4518574,x11
0.0,0.36945197,x11
0.0,0.33424443,x11
0.0,0.60664105,x11
0.0,0.50703967,x11
0.0,0.6277389,x11
0.0,0.52002263,x11
0.0,0.50149596,x11
0.0,0.42957553,x11
0.0,0.5303778,x11
0.0,0.36289927,x11
0.0,0.4306275,x11
0.0,0.25346613,x11
0.0,0.27349645,x11
0.0,0.14533699,x11
0.0,0.19450733,x11
0.0,0.09741545,x11
0.0,0.14437322,x11
0.0,0.1628999,x11
0.0,0.37729165,x11
1.0,0.6847417,x11
0.0,0.56113434,x11
0.0,0.3418366,x11
1.0,0.3785308,x11
0.0,0.38202772,x11
1.0,0.3055767,x11
1.0,0.31978863,x11
0.0,0.36142918,x11
0.0,0.34375972,x11
0.0,0.2756725,x11
1.0,0.2811681,x11
0.0,0.16698822,x11
0.0,0.2968422,x11
0.0,0.17112137,x11
0.0,0.42893803,x11
0.0,0.53906834,x11
0.0,0.7372281,x11
0.0,0.7787804,x11
0.0,0.55067986,x11
0.0,0.46748558,x11
0.0,0.36241502,x11
1.0,0.30532536,x11
0.0,0.3276485,x11
0.0,0.18307494,x11
0.0,0.39195266,x11
0.0,0.19571182,x11
0.0,0.19624105,x11
0.0,0.11240685,x11
0.0,0.21246451,x11
0.0,0.14356485,x11
0.0,0.22944674,x11
0.0,0.22255287,x11
0.0,0.16776747,x11
0.0,0.20843853,x11
0.0,0.26446694,x11
0.0,0.350595,x11
0.0,0.43430835,x11
0.0,0.5677081,x11
0.0,0.64444053,x11
0.0,0.5518389,x11
0.0,0.029209133,x11
0.0,0.023346933,x11
0.0,0.06914791,x11
0.0,0.12075587,x11
0.0,0.18255788,x11
0.0,0.54939985,x09
0.0,0.55166465,x09
0.0,0.646223,x09
0.0,0.17152992,x09
0.0,0.14618073,x09
0.0,0.18463926,x09
0.0,0.21990582,x09
0.0,0.1799086,x09
0.0,0.027613359,x09
0.0,0.014466891,x09
0.0,0.0064893975,x09
0.0,0.0043961895,x09
0.0,0.017002992,x09
0.0,0.013061241,x09
0.0,0.1091023,x09
0.0,0.1469071,x09
0.0,0.16289699,x09
0.0,0.127473,x09
0.0,0.19196212,x09
0.0,0.03856846,x09
0.0,0.0766535,x09
0.0,0.17473407,x09
0.0,0.1881505,x09
0.0,0.28391013,x09
0.0,0.005938721,x09
0.0,0.0026957672,x09
0.0,0.0026839757,x09
0.0,0.0042633465,x09
0.0,0.0061508636,x09
0.0,0.0021002747,x09
0.0,0.0073878015,x09
0.0,0.011236266,x09
0.0,0.01985991,x09
0.0,0.021807348,x09
0.0,0.028538287,x09
0.0,0.004931766,x09
0.0,0.003668645,x09
0.0,0.00047372965,x09
0.0,0.0009357406,x09
0.0,0.001545922,x09
0.0,0.0022490893,x09
0.0,0.005457716,x09
0.0,0.0047526374,x09
0.0,0.005080704,x09
0.0,0.020325521,x09
0.0,0.016433356,x09
0.0,0.008928841,x09
0.0,0.012090119,x09
0.0,0.11356625,x09
0.0,0.00959708,x09
0.0,0.007252416,x09
0.0,0.005743198,x09
0.0,0.0052164225,x09
0.0,0.0037776239,x09
0.0,0.0040749107,x09
0.0,0.0018983806,x09
0.0,0.0010435778,x09
0.0,0.0007029085,x09
0.0,0.0018655085,x09
0.0,0.0019648962,x09
0.0,0.0071347253,x09
0.0,0.012278867,x09
0.0,0.02387726,x09
0.0,0.012061533,x09
0.0,0.0125142075,x09
0.0,0.009365605,x09
0.0,0.0022204225,x09
0.0,0.0014116484,x09
0.0,0.00072443497,x09
0.0,0.45741472,x09
0.0,0.56992865,x09
0.0,0.49475375,x09
0.0,0.4464698,x09
0.0,0.25136495,x09
0.0,0.032948624,x09
0.0,0.006053932,x09
0.0,0.028214738,x09
0.0,0.28445658,x09
0.0,0.50277656,x09
0.0,0.89797986,x09
1.0,0.9203802,x09
1.0,0.8947397,x09
1.0,0.9344762,x09
1.0,0.9951509,x09
1.0,0.99240077,x09
1.0,0.977394,x09
1.0,0.9550157,x09
1.0,0.93565714,x09
1.0,0.80192226,x09
1.0,0.93254554,x09
1.0,0.99360836,x09
1.0,0.9935868,x09
1.0,0.98349035,x09
1.0,0.9436155,x09
1.0,0.9437105,x09
1.0,0.8994024,x09
1.0,0.95380336,x09
1.0,0.94527674,x09
1.0,0.9936691,x09
1.0,0.94222105,x09
1.0,0.94587,x09
1.0,0.8684191,x09
1.0,0.7287878,x09
1.0,0.68414533,x09
1.0,0.49422973,x09
1.0,0.53572,x09
1.0,0.66106385,x09
1.0,0.48509023,x09
1.0,0.23454325,x09
1.0,0.40592375,x09
1.0,0.7988436,x09
1.0,0.8279009,x09
1.0,0.89877474,x09
1.0,0.9051917,x09
1.0,0.95137995,x09
1.0,0.98801243,x09
1.0,0.96556,x09
1.0,0.9452418,x09
1.0,0.90494174,x09
1.0,0.8444627,x09
1.0,0.94798195,x09
1.0,0.90516603,x09
1.0,0.8456239,x09
1.0,0.9404561,x09
1.0,0.9588359,x09
1.0,0.95247364,x09
1.0,0.9551546,x09
1.0,0.9303885,x09
1.0,0.91968644,x09
1.0,0.980143,x09
1.0,0.96723384,x09
1.0,0.9851804,x09
1.0,0.98064137,x09
1.0,0.95605063,x09
1.0,0.9628179,x09
1.0,0.9753194,x09
1.0,0.89253026,x09
1.0,0.9634216,x09
1.0,0.71651566,x09
1.0,0.8435408,x09
1.0,0.90600264,x09
1.0,0.9238025,x09
1.0,0.8868426,x09
1.0,0.8919687,x09
1.0,0.6915087,x09
1.0,0.84653735,x09
1.0,0.87961614,x09
1.0,0.8311977,x09
1.0,0.94189304,x09
1.0,0.8676284,x09
1.0,0.99001956,x09
1.0,0.9773959,x09
1.0,0.9888186,x09
1.0,0.9867257,x09
1.0,0.96421593,x09
1.0,0.97811264,x09
1.0,0.934323,x09
1.0,0.87425977,x09
1.0,0.83105874,x09
1.0,0.918248,x09
1.0,0.89847094,x09
